date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:59:29	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2017:58:53%20GMT	https://foray-template.webflow.io/blocks/icons	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/blocks/icons.html	(from https://foray-template.webflow.io/)
09:59:30	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2017:58:53%20GMT	https://foray-template.webflow.io/blocks/videos	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/blocks/videos.html	(from https://foray-template.webflow.io/)
09:59:30	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2017:58:53%20GMT	https://foray-template.webflow.io/template/style-guide	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/template/style-guide.html	(from https://foray-template.webflow.io/)
09:59:30	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2017:58:54%20GMT	https://foray-template.webflow.io/template/licensing	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/template/licensing.html	(from https://foray-template.webflow.io/)
09:59:30	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2017:59:30%20GMT	https://foray-template.webflow.io/template/getting-started	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/template/getting-started.html	(from https://foray-template.webflow.io/)
09:59:30	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2017:59:30%20GMT	https://foray-template.webflow.io/template/changelog	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/template/changelog.html	(from https://foray-template.webflow.io/)
09:59:30	53329/53329	---M--	200	added ('OK')	image/jpeg	etag:%22da9f8be9429b6afcb94dd182409cdabb%22	https://assets.website-files.com/5db0fae6ca38713498151c5a/5dd49191547220356d75846f_square-small-03.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5db0fae6ca38713498151c5a/5dd49191547220356d75846f_square-small-03.jpg	(from https://foray-template.webflow.io/landings/landing-1)
09:59:31	199352/199352	---M--	200	added ('OK')	image/jpeg	etag:%220d777277f46547d7275feeecd3bd85c9%22	https://assets.website-files.com/5db0fae6ca38713498151c5a/5dd4917e608e49db80310002_rectangle-01.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5db0fae6ca38713498151c5a/5dd4917e608e49db80310002_rectangle-01.jpg	(from https://foray-template.webflow.io/landings/landing-1)
09:59:31	218716/218716	---M--	200	added ('OK')	image/jpeg	etag:%22cdbe6b54c5320c922a7ac7c8a0125ae9%22	https://assets.website-files.com/5db0fae6ca38713498151c5a/5dd4917e9fa9b1e94769c31d_rectangle-03.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5db0fae6ca38713498151c5a/5dd4917e9fa9b1e94769c31d_rectangle-03.jpg	(from https://foray-template.webflow.io/landings/landing-1)
09:59:31	109926/109926	---M--	200	added ('OK')	image/jpeg	etag:%227ae59ca2de50028b04c753debc08b982%22	https://assets.website-files.com/5db0fae6ca38713498151c5a/5dd4917e79b5fa6fe0af358b_rectangle-02.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5db0fae6ca38713498151c5a/5dd4917e79b5fa6fe0af358b_rectangle-02.jpg	(from https://foray-template.webflow.io/landings/landing-1)
09:59:32	114836/114836	---M--	200	added ('OK')	image/jpeg	etag:%22c81841266059f8a9ddd623c4ce419a9d%22	https://assets.website-files.com/5db0fae6ca38713498151c5a/5dd4918979b5fa4b47af375b_square-large-09.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5db0fae6ca38713498151c5a/5dd4918979b5fa4b47af375b_square-large-09.jpg	(from https://foray-template.webflow.io/landings/landing-2)
09:59:32	101681/101681	---M--	200	added ('OK')	image/jpeg	etag:%221062ef7aa96bcb3bf61d26c17b669754%22	https://assets.website-files.com/5db0fae6ca38713498151c5a/5dd4918879b5fa9e2aaf3755_square-large-04.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5db0fae6ca38713498151c5a/5dd4918879b5fa9e2aaf3755_square-large-04.jpg	(from https://foray-template.webflow.io/landings/landing-2)
09:59:33	184320/184320	---M--	200	added ('OK')	image/jpeg	etag:%22bc86da49ce1c63ae5cc8aab47e141e94%22	https://assets.website-files.com/5db0fae6ca38713498151c5a/5dd4919179b5fa2c5faf376e_square-small-04.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5db0fae6ca38713498151c5a/5dd4919179b5fa2c5faf376e_square-small-04.jpg	(from https://foray-template.webflow.io/landings/landing-2)
09:59:33	131012/131012	---M--	200	added ('OK')	image/jpeg	etag:%22ae7853eabceea8dd3881c7148cb17897%22	https://assets.website-files.com/5db0fae6ca38713498151c5a/5dd491929fa9b120df69c3dd_square-small-02.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5db0fae6ca38713498151c5a/5dd491929fa9b120df69c3dd_square-small-02.jpg	(from https://foray-template.webflow.io/landings/landing-2)
09:59:33	181198/181198	---M--	200	added ('OK')	image/jpeg	etag:%22311d25b08cdcb7e9fb20ca62525e1b10%22	https://assets.website-files.com/5db0fae6ca38713498151c5a/5dd49188b1461d42d1e61a86_square-large-02.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5db0fae6ca38713498151c5a/5dd49188b1461d42d1e61a86_square-large-02.jpg	(from https://foray-template.webflow.io/landings/landing-3)
09:59:33	20637/20637	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202020%2017:59:34%20GMT	https://foray-template.webflow.io/post/navigating-compliance-pitfalls-in-the-digital-age	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/post/navigating-compliance-pitfalls-in-the-digital-age.html	(from https://foray-template.webflow.io/landings/landing-3)
09:59:34	272289/272289	---M--	200	added ('OK')	image/jpeg	etag:%22f1ef19be4d96ee803f536c30aa4bc5fa%22	https://assets.website-files.com/5db0fae6ca38713498151c5a/5dd4918979b5fa0269af375a_square-large-08.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5db0fae6ca38713498151c5a/5dd4918979b5fa0269af375a_square-large-08.jpg	(from https://foray-template.webflow.io/landings/landing-3)
09:59:34	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2017:59:34%20GMT	https://foray-template.webflow.io/blog-categories/business	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/blog-categories/business	(from https://foray-template.webflow.io/landings/landing-3)
09:59:34	107470/107470	---M--	200	added ('OK')	image/jpeg	etag:%225dc8fae0a1a6821d485d89e9afe1646e%22	https://assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd620bfbfa29032dbc6dd78_blog-01.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd620bfbfa29032dbc6dd78_blog-01.jpg	(from https://foray-template.webflow.io/landings/landing-3)
09:59:34	20652/20652	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202020%2017:59:34%20GMT	https://foray-template.webflow.io/post/foray-welcome-a-new-member-of-the-team	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/post/foray-welcome-a-new-member-of-the-team.html	(from https://foray-template.webflow.io/landings/landing-3)
09:59:35	14577/14577	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202020%2017:59:35%20GMT	https://foray-template.webflow.io/blog-categories/news	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/blog-categories/news.html	(from https://foray-template.webflow.io/landings/landing-3)
09:59:35	163294/163294	---M--	200	added ('OK')	image/jpeg	etag:%22e91cdab67c332a7d5f5cd1d2a8d5b334%22	https://assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd6186f01833c4ceeac9e60_blog-03.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd6186f01833c4ceeac9e60_blog-03.jpg	(from https://foray-template.webflow.io/landings/landing-3)
09:59:35	14688/14688	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202020%2017:59:35%20GMT	https://foray-template.webflow.io/blog-categories/lifestyle	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/blog-categories/lifestyle.html	(from https://foray-template.webflow.io/landings/landing-3)
09:59:36	219273/219273	---M--	200	added ('OK')	image/jpeg	etag:%223e5bd9aafb855da4abdd0a92e1eb453f%22	https://assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd61ee101833ca97bacc47d_blog-10.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd61ee101833ca97bacc47d_blog-10.jpg	(from https://foray-template.webflow.io/landings/landing-3)
09:59:36	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2017:59:36%20GMT	https://foray-template.webflow.io/landings/landing-4	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/landings/landing-4.html	(from https://foray-template.webflow.io/)
09:59:36	112906/112906	---M--	200	added ('OK')	image/jpeg	etag:%223c6cafc7e28072d1307dabb06df12f83%22	https://assets.website-files.com/5db0fae6ca38713498151c5a/5dd49188608e497fd9310015_square-large-03.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5db0fae6ca38713498151c5a/5dd49188608e497fd9310015_square-large-03.jpg	(from https://foray-template.webflow.io/company/about-us-1)
09:59:36	14339/14339	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202020%2017:59:36%20GMT	https://foray-template.webflow.io/company/contact-1	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/company/contact-1.html	(from https://foray-template.webflow.io/)
09:59:36	15932/15932	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202020%2017:59:36%20GMT	https://foray-template.webflow.io/project/national-geographic	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/project/national-geographic.html	(from https://foray-template.webflow.io/portfolio/case-studies-1)
09:59:37	15936/15936	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202020%2017:59:37%20GMT	https://foray-template.webflow.io/project/lumin-cosmetics	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/project/lumin-cosmetics.html	(from https://foray-template.webflow.io/portfolio/case-studies-1)
09:59:37	144164/144164	---M--	200	added ('OK')	image/jpeg	etag:%2256bca983adce95b86c32a791ab2ae886%22	https://assets.website-files.com/5dd5e64fccc7086b7f528c00/5ddb2ab656a2d682e55c2f55_work-4.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5dd5e64fccc7086b7f528c00/5ddb2ab656a2d682e55c2f55_work-4.jpg	(from https://foray-template.webflow.io/portfolio/case-studies-1)
09:59:37	93864/93864	---M--	200	added ('OK')	image/jpeg	etag:%226606dba9d29b661e5b9eb441cf8f1b04%22	https://assets.website-files.com/5dd5e64fccc7086b7f528c00/5ddb29a005da584fa9a54c42_work-2.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5dd5e64fccc7086b7f528c00/5ddb29a005da584fa9a54c42_work-2.jpg	(from https://foray-template.webflow.io/portfolio/case-studies-1)
09:59:37	15929/15929	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202020%2017:59:37%20GMT	https://foray-template.webflow.io/project/specsavers	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/project/specsavers.html	(from https://foray-template.webflow.io/portfolio/case-studies-1)
09:59:38	109967/109967	---M--	200	added ('OK')	image/jpeg	etag:%229e66916da9efc1c97f9610a8db6dd6a0%22	https://assets.website-files.com/5dd5e64fccc7086b7f528c00/5ddb286f56a2d6a9ed5c28ae_work-3.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5dd5e64fccc7086b7f528c00/5ddb286f56a2d6a9ed5c28ae_work-3.jpg	(from https://foray-template.webflow.io/portfolio/case-studies-1)
09:59:38	53228/53228	---M--	200	added ('OK')	image/jpeg	etag:%22ae6f02f7dbb00b8e00b83c61d581f6fd%22	https://assets.website-files.com/5dd5e64fccc7086b7f528c00/5ddb2085578bab2a942816c9_work-1.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5dd5e64fccc7086b7f528c00/5ddb2085578bab2a942816c9_work-1.jpg	(from https://foray-template.webflow.io/portfolio/case-studies-1)
09:59:39	34049/34049	---M--	200	added ('OK')	image/jpeg	etag:%225e62d6deeb185fc34cd03bdf3517e059%22	https://assets.website-files.com/5dd5e64fccc7086b7f528c00/5ddb27bf56a2d69b0b5c26ed_work-article-1.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5dd5e64fccc7086b7f528c00/5ddb27bf56a2d69b0b5c26ed_work-article-1.jpg	(from https://foray-template.webflow.io/project/candid)
09:59:39	20663/20663	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202020%2017:59:39%20GMT	https://foray-template.webflow.io/post/foray-featured-in-workplace-magazine	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/post/foray-featured-in-workplace-magazine.html	(from https://foray-template.webflow.io/blog/blog)
09:59:39	103433/103433	---M--	200	added ('OK')	image/jpeg	etag:%22ccc11d2378f4e9bb59185bd969c608da%22	https://assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd6189b01833cb091acad0f_blog-04.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd6189b01833cb091acad0f_blog-04.jpg	(from https://foray-template.webflow.io/project/candid)
09:59:40	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2017:59:40%20GMT	https://foray-template.webflow.io/post/fostering-a-kinder-workplace-culture	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/post/fostering-a-kinder-workplace-culture	(from https://foray-template.webflow.io/blog/blog)
09:59:40	85178/85178	---M--	200	added ('OK')	image/jpeg	etag:%2272e5d0f85a532a1d22dee3adbf20c784%22	https://assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd602c95c50d7d2f6108966_blog-09.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd602c95c50d7d2f6108966_blog-09.jpg	(from https://foray-template.webflow.io/blog/blog)
09:59:40	20804/20804	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202020%2017:59:40%20GMT	https://foray-template.webflow.io/post/taking-spiritual-cues-from-the-rugged-californian-coastline	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/post/taking-spiritual-cues-from-the-rugged-californian-coastline.html	(from https://foray-template.webflow.io/blog/blog)
09:59:40	178336/178336	---M--	200	added ('OK')	image/jpeg	etag:%2228d5ccbbcbe1aa84ad1b96d2b609855d%22	https://assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd5fc72ccc7085ecd531512_blog-02.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd5fc72ccc7085ecd531512_blog-02.jpg	(from https://foray-template.webflow.io/blog/blog)
09:59:41	15592/15592	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202020%2017:59:41%20GMT	https://foray-template.webflow.io/author/ben-pearce	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/author/ben-pearce.html	(from https://foray-template.webflow.io/post/how-to-form-better-work-life-balance-habits)
09:59:41	252506/252506	---M--	200	added ('OK')	image/jpeg	etag:%2227ed1ba37432c4403bed0bb2ffac1ca6%22	https://assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd5fc86b06ce819bae354d1_blog-06.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd5fc86b06ce819bae354d1_blog-06.jpg	(from https://foray-template.webflow.io/blog/blog)
09:59:41	24339/24339	---M--	200	added ('OK')	image/jpeg	etag:%22dd243aee1e121f5829972eda05131b3a%22	https://assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd5ea4ab06ce80dc8e2cb6f_avatar-1.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd5ea4ab06ce80dc8e2cb6f_avatar-1.jpg	(from https://foray-template.webflow.io/post/how-to-form-better-work-life-balance-habits)
10:00:18	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2017:59:41%20GMT	https://foray-template.webflow.io/blocks/cta	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/blocks/cta.html	(from https://foray-template.webflow.io/)
10:00:18	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2017:59:41%20GMT	https://foray-template.webflow.io/blocks/footers	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/blocks/footers.html	(from https://foray-template.webflow.io/)
10:00:18	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2017:59:42%20GMT	https://foray-template.webflow.io/company/privacy-policy	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/company/privacy-policy.html	(from https://foray-template.webflow.io/blocks/forms)
10:00:18	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2017:59:42%20GMT	https://foray-template.webflow.io/blocks/gallery	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/blocks/gallery.html	(from https://foray-template.webflow.io/)
10:00:55	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2018:00:18%20GMT	https://foray-template.webflow.io/blocks/heros	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/blocks/heros.html	(from https://foray-template.webflow.io/)
10:00:55	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2018:00:19%20GMT	https://foray-template.webflow.io/blocks/metrics	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/blocks/metrics.html	(from https://foray-template.webflow.io/)
10:00:55	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2018:00:19%20GMT	https://foray-template.webflow.io/blocks/quotes	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/blocks/quotes.html	(from https://foray-template.webflow.io/)
10:00:55	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2018:00:19%20GMT	https://foray-template.webflow.io/blocks/tabs	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/blocks/tabs.html	(from https://foray-template.webflow.io/)
10:01:32	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2018:00:55%20GMT	https://foray-template.webflow.io/blocks/text	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/blocks/text.html	(from https://foray-template.webflow.io/)
10:01:33	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2018:00:56%20GMT	https://foray-template.webflow.io/blocks/videos	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/blocks/videos.html	(from https://foray-template.webflow.io/)
10:01:33	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2018:00:56%20GMT	https://foray-template.webflow.io/template/style-guide	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/template/style-guide.html	(from https://foray-template.webflow.io/)
10:01:33	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2018:00:56%20GMT	https://foray-template.webflow.io/blocks/icons	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/blocks/icons.html	(from https://foray-template.webflow.io/)
10:01:33	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2018:01:32%20GMT	https://foray-template.webflow.io/template/licensing	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/template/licensing.html	(from https://foray-template.webflow.io/)
10:01:33	15455/15455	---M-Z	200	added ('OK')	text/html	date:Thu,%2016%20Jan%202020%2018:01:33%20GMT	https://foray-template.webflow.io/author/jennifer-matou	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/author/jennifer-matou.html	(from https://foray-template.webflow.io/post/navigating-compliance-pitfalls-in-the-digital-age)
10:01:33	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2018:01:33%20GMT	https://foray-template.webflow.io/template/getting-started	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/template/getting-started.html	(from https://foray-template.webflow.io/)
10:01:33	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2018:01:33%20GMT	https://foray-template.webflow.io/template/changelog	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/template/changelog.html	(from https://foray-template.webflow.io/)
10:01:34	23651/23651	---M--	200	added ('OK')	image/jpeg	etag:%22817b78193e3da091f3a9c4f84c0f3370%22	https://assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd5ea96b06ce8ecc0e2cc02_avatar-2.jpg	C:/My%20Web%20Sites/Foray/assets.website-files.com/5dd5e64fccc7086b7f528c00/5dd5ea96b06ce8ecc0e2cc02_avatar-2.jpg	(from https://foray-template.webflow.io/post/navigating-compliance-pitfalls-in-the-digital-age)
10:02:10	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2018:01:34%20GMT	https://foray-template.webflow.io/blog-categories/business	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/blog-categories/business.html	(from https://foray-template.webflow.io/landings/landing-3)
10:02:10	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2018:01:34%20GMT	https://foray-template.webflow.io/landings/landing-4	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/landings/landing-4.html	(from https://foray-template.webflow.io/)
10:02:10	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2018:01:34%20GMT	https://foray-template.webflow.io/post/fostering-a-kinder-workplace-culture	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/post/fostering-a-kinder-workplace-culture.html	(from https://foray-template.webflow.io/blog/blog)
10:02:10	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2018:01:34%20GMT	https://foray-template.webflow.io/company/privacy-policy	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/company/privacy-policy.html	(from https://foray-template.webflow.io/blocks/forms)
10:02:11	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2018:02:11%20GMT	https://foray-template.webflow.io/blog-categories/business	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/blog-categories/business.html	(from https://foray-template.webflow.io/landings/landing-3)
10:02:11	0/0	---M--	504	error ('GATEWAY_TIMEOUT')	text/html	date:Thu,%2016%20Jan%202020%2018:02:11%20GMT	https://foray-template.webflow.io/post/fostering-a-kinder-workplace-culture	C:/My%20Web%20Sites/Foray/foray-template.webflow.io/post/fostering-a-kinder-workplace-culture.html	(from https://foray-template.webflow.io/blog/blog)
